presc_id,drug_brand_name,total_claims,total_drug_cost
756,Ashavir50,116,3014.36
437,Neodol927,57,8349.46
693,Medicin6,173,21608.97
456,Neolax331,22,1662.73
286,Curevex229,135,10301.88
42,Ashalax510,36,4578.49
186,Welltril920,114,4768.83
322,Neodol785,154,5262.28
619,Zenvirin547,23,2135.33
363,Ashamox426,31,2358.21
361,Neolax953,104,8278.89
11,Apexlax758,102,4978.74
727,Healcin685,193,3029.66
473,Neolax842,151,5491.53
1089,Ashacin705,200,37911.35
379,Neocillin820,39,672.34
1199,Carevirin391,13,381.36
499,Neocillin545,55,4311.01
998,Vitaprofen889,22,2470.83
45,Neostat267,48,7599.19
882,Carevex431,26,2026.4
698,Apextril381,97,15617.14
1009,Carelax502,17,1849.91
634,Aroprofen694,1,159.08
293,Arotril943,59,677.53
705,Ashavex212,187,29368.87
480,Vitafer533,22,4646.91
960,Vitastat632,120,23418.63
155,Sanilax793,73,5258.01
590,Zenzide397,63,6744.65
243,Ashatril139,158,11786.07
402,Vitastat632,174,25878.5
165,Swasthfer298,172,17288.79
862,Curefer853,183,15333.61
363,Wellstat987,169,19651.07
857,Biozide74,18,689.67
328,Wellcin885,142,4168.23
658,Healvirin421,123,14332.67
152,Biodol396,185,22548.99
504,Vitaprofen257,18,2532.0
1121,Neozym303,175,29561.28
979,Ashavex771,162,14789.57
278,Healcillin745,39,1945.68
1105,Ashamox987,92,10283.14
283,Lifemox417,97,16943.28
583,Wellvex11,166,18260.21
1020,Welllax136,22,654.71
639,Vitacillin927,50,640.57
502,Apexprofen837,117,22212.84
504,Sanifer340,146,23879.2
305,Aroprofen11,63,8339.34
294,Carezide624,67,6735.46
1029,Curelax92,98,7754.19
981,Sanistat945,194,41766.17
212,Carevir375,126,16366.27
1018,Vitafer673,106,7333.01
699,Healprofen752,54,9392.51
194,Medivex954,26,4519.56
63,Medivirin288,100,15444.46
877,Curevir803,101,6823.95
452,Neocin763,95,1979.36
375,Sanitril186,72,5060.11
510,Ashafer961,126,24238.54
804,Arozide512,81,15366.71
962,Lifezide398,106,6504.01
602,Ashaprofen638,151,13033.39
1184,Neovex829,74,12291.99
45,Sanivirin963,79,6492.09
12,Cureprofen611,106,15143.7
858,Wellmox798,84,8196.18
225,Vitaprofen889,37,5610.8
864,Biocin592,197,6929.25
856,Lifemox417,183,20443.45
474,Healvirin673,190,12180.86
903,Arovex870,150,23123.32
552,Curestat83,36,921.38
617,Arozym292,112,21507.61
9,Healcin727,48,1748.58
1011,Healdol292,119,15768.91
13,Apexcin129,74,16141.58
1162,Swasthprofen900,119,19375.65
239,Swasthcin514,134,9602.84
940,Healvir641,7,373.15
1085,Biovex980,35,1007.34
295,Healvirin988,199,11551.91
320,Lifevirin369,178,3935.52
553,Arovex70,82,2138.89
1000,Caredol261,103,16557.33
810,Vitafer673,51,4301.98
288,Healmox733,134,10991.01
138,Medimox688,36,7346.73
56,Lifefer599,13,2602.11
1061,Medizide629,75,7768.87
795,Arovirin33,65,11840.58
417,Apexfer843,53,10146.42
925,Healtril753,173,18746.68
1044,Ashazide95,43,8967.28
831,Arozym983,128,20609.0
424,Neovex882,98,1143.26
519,Cureprofen611,156,33557.33
273,Welllax523,7,826.96
859,Apexstat23,72,9769.41
233,Vitazym137,49,2004.87
192,Apexcin306,145,27418.14
2,Vitamox973,20,611.19
802,Zenvex833,29,3304.21
1087,Medistat835,184,28920.23
123,Medivex159,139,23712.54
1073,Neovir230,188,21922.92
74,Vitaprofen257,74,3984.82
578,Apexprofen837,16,906.93
831,Arozym414,99,17834.31
438,Ashafer324,85,4288.72
212,Medistat835,71,7391.33
636,Ashafer572,118,8779.74
404,Arofer835,11,1278.72
826,Medifer168,133,25225.22
917,Healfer248,29,3403.96
1125,Apextril105,68,1362.52
77,Sanivir204,40,8133.84
211,Vitazym494,104,19865.17
1145,Swasthvir374,166,24917.31
211,Medicillin460,112,3138.02
798,Healvir166,109,22587.28
866,Apexvex937,29,813.59
790,Curestat227,113,9838.69
1068,Lifezide398,52,6711.74
135,Sanimox719,122,23858.15
58,Vitafer533,86,17721.18
768,Swasthfer298,49,3136.59
138,Curelax68,151,11466.42
308,Neocillin820,140,11337.67
491,Sanivirin963,64,8273.05
1043,Biovir132,42,2716.41
291,Arovirin33,25,2802.66
988,Healcin727,86,9202.53
677,Swasthlax170,139,26989.94
877,Healstat994,141,16713.95
9,Sanitril450,199,9116.87
1056,Lifefer638,88,5031.5
947,Apexvex937,46,4717.34
1148,Wellvex11,166,8617.87
760,Curedol414,190,26141.56
258,Healvir559,133,10587.96
219,Swasthprofen711,62,714.59
391,Sanicillin705,2,238.84
967,Arotril943,33,6783.97
936,Lifefer599,196,35007.05
342,Ashaprofen638,124,20743.58
238,Neofer496,31,5762.64
288,Apexvex914,82,3155.97
1033,Sanicillin530,100,5409.48
126,Meditril676,3,261.07
150,Medivex258,13,2423.1
571,Lifetril785,37,1907.44
1002,Apexcin129,56,11908.5
715,Caredol261,190,29647.61
916,Arodol136,121,3658.4
875,Ashastat445,31,4624.27
973,Zenvirin433,28,2539.02
890,Sanimox351,90,14392.29
933,Medidol693,105,7526.66
774,Caredol261,135,22305.49
545,Apexvir49,5,74.18
312,Neovex307,42,9089.12
284,Apexvirin454,173,15833.76
402,Apexprofen837,200,18662.11
374,Neolax438,33,5995.16
530,Apexstat532,63,13787.13
940,Ashafer290,6,465.58
499,Neozide754,108,1968.76
1010,Medivex954,164,18424.43
674,Ashazym370,10,1408.07
142,Wellzym636,102,17308.24
859,Apexprofen369,3,43.23
822,Swasthcillin797,90,11694.21
536,Healvir890,120,23683.32
1140,Wellcin885,53,2715.43
1025,Carezym368,183,9457.67
183,Apexstat532,154,6904.05
826,Zenstat163,121,16400.01
788,Medidol872,63,13631.34
847,Mediprofen101,163,13422.71
492,Curelax92,40,552.73
1014,Swasthstat517,178,7100.26
867,Ashatril184,94,3749.34
636,Ashamox628,101,11111.67
341,Medivir39,185,18167.54
6,Vitalax306,11,1997.33
290,Lifelax407,6,750.28
177,Medidol693,78,10797.71
36,Ashavex126,82,1959.73
693,Vitazym137,72,3368.19
235,Arotril94,103,18935.78
117,Medivex292,166,22656.48
481,Carevex448,82,17095.16
445,Apexvex303,98,13680.73
412,Healstat994,4,99.04
78,Arotril924,151,3454.49
481,Arotril170,17,2066.5
8,Apexdol811,80,14594.56
92,Neodol785,45,5918.06
473,Welllax136,86,12080.61
687,Ashastat332,140,26816.1
369,Apexzide221,160,24295.53
472,Neofer657,13,2680.7
909,Neomox103,107,9439.49
856,Arofer835,101,5028.22
51,Wellstat916,132,19515.74
281,Apexmox656,173,23874.17
715,Lifevirin760,195,26245.69
526,Welldol776,197,17223.07
712,Arovex270,184,11430.94
181,Neozym255,10,2165.47
435,Neozide816,173,26631.44
887,Lifevirin270,128,25839.36
1032,Biostat738,75,13644.62
1198,Biodol129,32,4579.65
865,Sanicillin206,156,10148.23
730,Arocin635,166,2872.16
831,Vitafer960,125,12614.09
202,Carestat994,131,13901.59
257,Biovex980,169,21414.62
444,Vitatril45,105,20121.39
1078,Ashavex212,171,21208.29
813,Vitazide698,199,29941.66
823,Carevir375,45,5265.82
886,Aroprofen376,112,12141.95
1055,Vitacillin581,3,392.56
917,Healvirin103,165,16705.07
666,Aroprofen694,44,2356.53
1102,Vitavex800,156,1560.17
1196,Vitastat925,62,10850.01
218,Neolax438,35,2717.95
984,Apexfer332,120,4657.42
1016,Ashastat445,98,6919.26
385,Apexlax99,143,12871.29
51,Bioprofen561,82,1176.96
596,Carestat16,32,4683.72
794,Vitafer611,85,9294.95
1171,Heallax258,18,3240.11
722,Vitaprofen856,102,7256.49
1092,Swasthprofen900,113,2665.95
632,Neovirin490,135,11315.27
740,Vitalax306,199,4058.28
377,Curelax92,68,4628.63
371,Wellmox798,134,27214.58
1007,Wellcillin805,90,14174.64
478,Healvirin261,165,2047.15
402,Biovir459,5,187.28
308,Zencillin529,88,10546.36
1039,Healvir890,101,15525.62
564,Biodol510,44,6214.03
823,Neozide816,170,22549.19
372,Neodol14,42,2135.33
432,Carezym249,31,3658.79
345,Neolax331,11,164.22
401,Swasthcin793,6,1294.78
354,Carecillin430,99,13597.25
532,Vitamox973,180,30365.96
490,Neocillin395,121,25702.66
591,Ashastat866,7,995.39
189,Curezym695,165,25342.1
753,Curelax92,105,17097.17
524,Lifecillin621,13,2029.24
1010,Medidol693,54,4215.44
764,Lifecillin235,57,3715.24
575,Vitastat241,98,15408.39
1099,Zenmox505,170,28448.65
1053,Biodol129,51,8092.96
1038,Carevir940,51,8688.43
469,Neocin763,170,32245.65
1121,Curestat83,110,16497.94
1013,Arotril826,56,5270.24
614,Wellstat189,133,8747.68
944,Carevir717,122,10078.55
1041,Vitacillin351,156,9645.11
837,Welltril714,198,34433.43
516,Vitaprofen889,77,5173.1
882,Lifemox417,153,25058.64
65,Curezide690,92,1492.22
626,Apexvex997,82,13390.41
66,Apexmox896,153,6486.06
950,Healvirin421,43,5791.17
938,Curevex110,51,3792.47
402,Wellfer109,146,2836.84
466,Medizide455,190,18464.64
645,Biofer988,70,10759.83
10,Neodol785,62,6580.84
864,Sanitril450,36,3176.63
226,Curelax111,91,1480.02
10,Neotril745,77,13866.91
379,Sanifer340,144,3868.68
465,Zenzym888,17,644.14
543,Vitalax472,198,30521.3
477,Biovex34,58,9613.98
678,Ashazide805,49,1364.78
206,Mediprofen799,29,1177.92
1180,Curevex383,8,577.62
822,Carestat529,92,4306.2
542,Carevir104,39,5156.53
779,Medivirin149,47,7693.11
105,Zencillin705,135,10321.34
395,Carelax262,142,20812.48
600,Swasthvirin234,88,16467.45
884,Swasthvir415,11,2039.85
166,Neozym303,150,7532.97
977,Carecillin961,171,30743.14
733,Welltril1,81,12018.43
930,Aroprofen376,179,3222.16
278,Vitalax306,122,6393.65
852,Vitastat680,117,5794.85
790,Swasthlax312,25,4700.25
178,Curefer890,171,12537.59
867,Ashacin657,185,31604.35
342,Ashavirin777,195,20631.55
356,Vitaprofen889,193,18435.97
1077,Medilax236,31,3769.26
906,Curecin691,101,4389.09
122,Lifevir89,109,11949.08
884,Zenvex701,62,989.11
689,Healcillin124,19,1848.36
122,Neocillin458,80,6571.75
1106,Apexfer761,37,6395.08
858,Neovex307,113,6864.92
355,Carecillin874,195,11262.51
1088,Saniprofen728,143,14444.5
1029,Vitastat680,89,14154.61
598,Sanidol745,167,6134.19
497,Ashavirin569,103,6266.84
297,Healstat994,142,6879.46
220,Apexcin306,64,3900.18
760,Neozide691,114,8924.21
131,Carelax388,29,4196.38
50,Vitazym489,192,12049.72
175,Arotril94,134,22103.83
613,Healstat572,64,6442.3
461,Zencin870,22,4340.97
322,Medicillin326,171,35109.65
244,Ashadol298,174,22894.46
836,Arotril94,38,4965.04
958,Swasthtril822,155,6177.63
696,Vitavir585,17,2996.71
332,Healcillin680,131,4201.57
171,Sanivir864,191,4050.91
469,Sanistat882,159,5847.02
1127,Carelax6,64,6397.82
660,Meditril676,114,6081.73
992,Ashacin657,30,4741.6
1157,Curecin762,132,19287.39
906,Carelax6,165,12480.92
166,Mediprofen799,96,15320.49
562,Arozym983,82,1847.02
364,Apexzym196,2,76.3
1067,Carevirin703,63,7826.64
71,Healvirin103,55,8273.78
710,Ashazide517,15,631.53
819,Neostat539,116,16397.97
98,Vitacillin927,70,922.34
422,Zenvex833,70,6782.79
713,Vitacillin351,77,10524.63
300,Arocin635,62,10531.77
198,Healcillin124,12,284.31
1126,Medicin6,171,5714.31
100,Healzide566,193,13067.53
576,Arolax37,97,2210.01
328,Neocillin545,39,399.51
1121,Medimox662,44,3362.41
65,Lifemox860,198,21749.92
158,Zenmox709,193,28088.56
842,Carecillin874,57,4575.02
1101,Biodol107,145,22185.22
981,Apexcin129,63,10225.24
955,Vitazym788,192,22833.51
996,Neomox103,110,10213.92
48,Healtril755,91,3075.26
205,Apexcin715,200,4078.47
19,Swasthcillin797,117,3605.13
1149,Wellzide371,94,14988.83
1092,Swasthdol775,156,10555.87
940,Curetril724,2,204.31
226,Healstat20,200,22362.01
543,Neolax331,165,10930.82
745,Ashaprofen638,108,12728.89
810,Wellcillin805,89,7583.72
382,Swasthtril822,117,9862.41
900,Carelax6,115,19659.34
1027,Swasthmox87,129,10807.89
872,Arocin562,62,7659.16
276,Medicin6,190,18842.18
903,Wellstat987,140,6551.79
745,Ashacin515,127,5834.06
1116,Zenstat163,135,13415.09
96,Carelax6,43,6167.32
592,Sanilax10,171,12964.25
609,Zencin870,101,17157.03
869,Ashavirin771,53,7072.52
227,Sanivir864,19,3174.9
199,Vitastat241,176,12762.24
210,Ashazide614,96,4576.82
231,Sanitril450,154,13933.04
864,Ashacin705,54,9880.56
982,Carelax502,7,1209.1
773,Carelax104,138,27434.5
1046,Vitafer673,124,22270.2
1129,Vitalax980,144,22068.01
58,Ashadol298,72,8497.9
467,Medivex292,103,16932.32
162,Medivirin288,196,17639.13
297,Arozym551,200,45805.8
233,Lifetril809,170,23503.4
119,Ashafer961,99,6956.1
132,Medivex292,12,2003.66
298,Sanivirin963,149,4418.17
349,Apexvex303,33,3494.05
255,Carestat529,133,5739.5
234,Biovex293,115,18526.52
821,Healcillin539,167,3864.07
686,Arotril943,174,17945.77
1067,Arozym292,168,10434.86
584,Zenzide397,149,20528.85
117,Neolax158,81,3819.5
219,Medicillin551,126,4165.46
839,Vitafer960,86,17116.72
195,Apexmox913,142,19936.3
20,Arolax37,111,2633.19
642,Curecin691,105,16932.72
836,Neotril117,52,8279.75
945,Healvirin988,94,16360.85
365,Swasthstat517,191,34175.36
858,Curedol414,153,10639.72
1000,Biovex77,144,14190.67
433,Mediprofen276,135,25856.5
1190,Ashacin657,150,3205.14
342,Neolax812,179,3839.73
27,Neolax812,128,3770.67
713,Swasthvir71,49,8752.67
236,Saniprofen728,100,6231.57
399,Carezym649,108,22788.14
496,Apexlax32,20,2301.28
675,Lifetril982,69,9317.57
93,Vitacillin581,80,12972.98
497,Vitalax472,122,18161.56
606,Carelax388,96,10368.48
461,Zenzide317,88,14636.7
481,Swasthlax312,175,23262.64
254,Lifezym819,40,3995.02
447,Sanicin833,155,19029.52
660,Aromox645,199,38428.16
897,Ashacin515,70,1757.84
378,Healcillin124,83,11197.24
521,Vitastat925,127,25968.26
218,Lifevex42,181,39927.75
832,Biovir132,10,351.59
478,Arolax37,147,18313.24
201,Apexprofen369,54,8490.44
652,Carestat529,60,1697.69
108,Healstat572,155,10150.76
964,Ashamox457,154,14545.94
692,Wellfer420,199,34917.42
878,Medicin856,179,24502.62
1187,Bioprofen499,138,14773.45
66,Zenmox709,144,30764.88
361,Neozide754,180,5727.11
386,Biovex293,85,12816.95
191,Cureprofen611,108,8547.25
423,Healcin727,56,11250.8
879,Vitatril903,116,1987.67
248,Swasthprofen900,123,18437.66
23,Apextril105,181,33166.77
352,Neofer496,166,8139.07
554,Arozym597,25,3722.24
471,Medizym361,16,1657.11
379,Neofer82,188,10199.46
30,Curelax858,25,4170.8
635,Vitafer340,75,4524.97
1133,Lifetril52,70,3306.37
64,Medicillin551,41,5654.9
754,Swasthprofen900,2,282.93
843,Aromox189,90,15235.89
242,Mediprofen276,172,26481.96
134,Biovir132,87,7617.09
1180,Vitatril903,73,2264.03
395,Healcin565,159,19880.16
395,Carevir940,120,2073.68
275,Swasthstat691,77,15610.8
115,Apexcin306,131,22834.5
156,Medizide455,171,35164.5
56,Sanivir204,165,8027.15
548,Ashamox987,47,7720.94
360,Apexcin50,10,1242.75
984,Ashamox426,98,14645.43
868,Carecillin874,154,6281.77
711,Medicillin551,60,3290.53
1165,Neocillin458,65,1652.46
1110,Saniprofen292,194,9941.16
473,Biovir544,79,2952.39
305,Healcillin539,76,813.47
364,Biomox375,132,19617.59
392,Careprofen462,52,9351.15
1104,Apexprofen6,155,8087.84
428,Mediprofen216,121,11507.14
1079,Ashazide859,98,9863.37
77,Lifezide398,130,13751.33
590,Sanicillin530,45,3221.18
362,Welltril920,99,22180.07
1136,Biodol510,85,6621.42
419,Ashatril139,88,13244.46
712,Curezym695,42,9469.41
1072,Neolax438,160,34272.24
983,Swasthlax920,162,27546.76
875,Zenvirin82,155,28003.43
670,Biovir827,54,3577.02
964,Ashaprofen172,104,7355.34
256,Vitastat241,141,13900.82
697,Zenvir890,71,2683.8
933,Ashavirin771,55,12335.93
824,Curezym695,171,16606.25
881,Healprofen752,116,15321.81
529,Swasthlax405,117,1703.77
938,Zenvir553,180,33858.28
888,Neomox257,150,3424.12
902,Healzym604,22,663.13
441,Carezide624,135,9527.46
918,Apexvex997,27,2085.53
735,Medidol872,108,9924.91
694,Neozide816,20,2379.37
41,Lifezide398,176,5203.19
600,Carezym368,67,8753.26
371,Sanistat981,53,3262.74
754,Mediprofen799,157,33516.42
1179,Sanitril633,133,11194.67
570,Vitastat241,83,11590.07
687,Ashazym762,105,10232.61
470,Curezym441,125,8588.43
542,Apexlax435,46,7637.08
966,Ashastat332,180,19166.03
679,Curelax92,115,4593.41
267,Aromox645,85,2027.09
493,Swasthzide788,138,10970.54
1005,Healvirin466,110,18772.0
617,Swasthdol791,132,24156.74
843,Biovir544,195,31608.46
589,Neomox257,147,9332.7
1146,Arovirin33,14,1845.92
1049,Zenmox505,90,5216.94
174,Ashamox127,6,1082.91
290,Lifemox860,113,13093.59
683,Vitafer533,22,4615.58
427,Ashazym762,1,168.54
1032,Wellfer602,95,4190.57
1003,Lifemox165,118,9148.99
973,Medivex954,13,2369.84
850,Medivex659,38,721.2
866,Ashazide859,56,3598.69
433,Curezym407,161,20229.07
774,Saniprofen728,192,28101.12
215,Neolax953,138,3883.25
402,Zenvex833,57,5061.98
182,Vitafer340,123,20118.61
98,Healzym348,115,23534.77
915,Careprofen462,78,4964.2
946,Carelax262,110,4830.35
279,Curecillin274,100,5755.29
1103,Sanistat981,81,12140.19
1136,Sanizide444,155,16709.98
1016,Apextril891,198,37163.18
588,Wellstat987,167,9133.37
1029,Arozym597,183,14478.52
390,Curemox951,115,19923.1
57,Carezym249,193,31994.49
954,Arolax37,108,12326.28
544,Lifevirin270,39,646.02
863,Arotril124,120,9216.73
912,Curevex23,90,3997.98
650,Lifelax407,194,18580.13
426,Neovirin490,16,1881.57
67,Wellstat850,165,25869.16
569,Ashamox628,190,3179.87
816,Curecillin780,92,12861.51
595,Swasthfer605,185,10811.07
684,Vitazide589,168,22876.99
701,Carecillin961,47,10006.42
267,Carecillin874,106,8838.2
28,Biofer458,10,540.14
1169,Zentril800,189,4328.68
503,Curecin762,79,10775.7
741,Ashaprofen408,108,2890.5
1028,Vitatril903,146,18222.72
644,Wellzide657,21,517.55
652,Arolax663,129,7797.2
567,Zenvirin82,103,9314.25
628,Curezym407,121,13564.98
1046,Wellvirin56,165,26181.34
998,Arozym292,172,1921.99
1196,Medilax236,106,9982.17
786,Apexfer843,141,27956.88
33,Biostat374,190,14438.0
828,Vitavirin494,88,18538.33
35,Curefer387,135,16395.7
337,Ashaprofen172,180,9459.41
370,Curetril365,148,22328.16
586,Ashamox987,5,402.74
496,Curetril365,160,17014.91
319,Curecin659,18,1053.21
443,Neovex123,23,2587.32
632,Neozide754,125,9924.84
437,Wellfer420,142,16093.54
930,Swasthmox87,188,28389.14
535,Zencillin529,117,7749.45
263,Ashazide95,1,49.45
578,Arodol411,27,415.76
341,Apexlax435,185,10294.38
463,Cureprofen611,92,19379.42
833,Arozym292,106,8475.01
1018,Arozide106,123,7975.67
417,Apextril381,94,2539.35
18,Carelax388,37,2902.94
548,Medicillin460,108,17952.41
161,Carezym249,90,4880.62
1080,Vitazide172,199,24369.39
244,Neomox429,126,14412.37
119,Sanivir864,148,17980.69
156,Zendol82,44,9125.19
769,Arozide106,85,7051.99
227,Vitatril903,97,10666.03
365,Meditril197,56,7433.18
199,Wellzym636,151,8299.45
1172,Curefer387,24,3052.33
85,Zenmox709,188,3702.98
1092,Carelax745,17,3265.86
388,Curelax111,67,2476.11
355,Healdol271,80,13686.93
758,Apexfer843,148,16718.7
107,Ashazide244,151,21039.72
130,Curestat227,132,9588.45
396,Arovex226,76,1916.56
823,Biotril391,23,1007.79
730,Carevir496,93,4021.52
129,Healvirin261,83,4166.45
630,Lifetril182,76,937.52
181,Apexcillin857,172,29196.96
835,Healdol292,93,11670.92
641,Curezym840,82,8905.46
886,Medicillin326,61,9216.72
622,Carezide629,31,5525.83
377,Biovex473,153,17633.13
547,Sanizide444,88,3519.31
169,Sanidol745,159,33438.41
47,Vitastat241,108,24704.26
784,Medistat835,165,14730.78
36,Ashafer572,16,3360.94
1079,Arotril124,163,6299.65
275,Curecillin780,190,6743.99
855,Healvirin421,129,22659.11
172,Arozym597,163,26913.3
824,Swasthvir250,44,5961.3
1165,Carevirin703,200,15568.43
1084,Wellvirin488,50,6816.8
177,Carezym368,191,2058.23
472,Apexvex958,36,5329.56
721,Sanicillin468,127,4130.41
934,Apexvirin454,13,1769.26
63,Saniprofen728,12,2536.17
548,Arozym292,144,11246.61
264,Carelax6,66,11475.55
251,Vitalax491,38,4433.02
686,Ashamox426,48,9944.13
679,Apexmox656,174,40395.15
48,Lifecillin621,181,39664.41
1057,Apexstat23,103,1360.69
590,Curelax111,142,2495.18
373,Medidol536,68,959.37
616,Healvir890,123,8764.74
818,Zendol82,178,41541.65
86,Wellstat850,184,21596.86
171,Healcin685,163,19237.61
1035,Sanilax10,85,9375.25
532,Curecin659,53,1035.89
675,Swasthvir159,161,28140.47
276,Swasthcin793,57,6438.32
1042,Swasthcin718,131,14353.82
712,Curezym614,109,18223.08
487,Vitacillin756,19,1024.89
108,Zenzym858,107,16581.37
283,Vitalax980,152,2024.41
201,Lifelax407,187,34900.35
19,Vitaprofen856,72,7874.91
916,Vitavex800,21,3489.36
439,Vitavirin494,131,1722.97
526,Carevex448,134,19490.61
661,Medizide629,187,10082.01
1167,Curevir151,75,5533.96
250,Ashavex93,67,6970.7
98,Sanitril450,93,5215.91
1149,Carezide624,62,8797.6
838,Neovex307,122,5689.23
1156,Vitatril457,85,11834.19
807,Apexprofen837,127,1556.57
1046,Healvir559,195,24155.43
1083,Carevex448,192,34532.81
680,Apexprofen6,98,13042.46
342,Apexzide221,95,17639.32
1096,Neofer82,170,8969.39
1077,Apexcin125,43,7357.93
227,Neolax842,135,6767.06
430,Swasthprofen900,11,1077.09
703,Wellcin885,110,12155.09
866,Medicin856,125,24873.03
1029,Sanicillin206,5,642.73
664,Meditril764,142,8730.14
575,Arofer835,148,11402.06
686,Wellstat916,38,959.79
411,Lifefer681,21,3938.15
706,Zencillin529,176,28056.86
325,Ashatril184,129,19306.47
1101,Sanidol745,182,17334.27
132,Apexlax758,181,28215.16
791,Swasthvirin568,176,37044.68
878,Biodol107,114,7620.87
242,Neofer634,158,20707.63
686,Biovex980,58,3613.15
652,Apexcillin857,19,3356.22
893,Vitazym494,80,15469.14
903,Biozym818,136,16350.76
17,Ashacin657,13,1469.24
1033,Swasthcin899,48,967.18
393,Healstat20,10,294.96
1179,Zenvex701,122,15465.23
576,Apexprofen138,38,1271.18
1109,Carevir104,191,10989.97
